Year,Company,Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3,Type
2009,PNB Gilts,3.4509091,22.576,-21.391111,7.637115,19.190783,26.12148,Test
2013,MSP Steel & Pow.,-2.684,-2.1820834,-4.169565,-0.09638727,-11.871855,-46.766525,Test
2015,PVR Inox,-41.83,-55.84,-110.48,-39.21895,-37.824265,-58.464577,Test
2013,Accelya Solution,190.848,696.42,752.48334,200.08801,748.7249,834.10126,Test
2013,NLC India,-32.925,-54.97,68.6626,-15.117002,-24.525347,-27.569155,Test
2006,Kennametal India,-35.81,-35.36,-124.41,-34.80856,-61.399857,-90.37585,Test
2002,Tips Music,-35.67,31.005,-32.44,-13.487481,6.6711617,-39.942127,Test
2011,H D I L,16.6075,45.0,66.285,15.794568,36.43486,63.82286,Test
2023,Mangalore Chem.,16.53353,45.045,74.972,0.8830439,10.653894,-15.1880045,Test
2000,Indian Aluminium,43.08818,61.367,108.71,20.406643,67.15672,118.25977,Test
2016,Tasty Bite Eat.,-97.55,-25.091667,-85.136,-38.916378,-40.233223,-45.534355,Test
2014,Vandana Knitwear,20.5284,75.019165,169.56392,31.058264,83.634995,176.19818,Test
2006,Jay Shree Tea,-6.3,-19.5475,-10.692857,-3.0012374,0.57091403,-8.635615,Test
2007,Agro Tech Foods.,24.3448,60.705418,111.80695,18.376223,53.146996,89.01822,Test
2023,Coromandel Inter,-61.31,-92.32,-71.6,-55.291,-60.10949,-53.30561,Test
2014,Kridhan Infra,-24.840834,-50.91083,-81.64167,-32.812115,-31.985579,-56.00335,Test
2023,City Union Bank,22.436,99.5,196.94667,20.038729,82.77868,182.85509,Test
2017,Aptech,-22.435,-29.78,-52.66,-43.43047,-57.047283,-68.795334,Test
2022,JBM Auto,15.98,-44.253334,-69.77333,-35.84676,-54.00141,-71.562126,Test
2003,Garware Tech.,-26.07,-27.6,-35.31,-10.198527,-6.104128,-15.722465,Test
2014,Borosil Renew.,18.6276,41.005,87.74391,24.570368,60.903038,119.436905,Test
2011,Aegis Logistics,143.13333,150.025,343.6,78.40025,219.12013,315.18896,Test
1999,Nag. Fert & Chem,-40.54,-96.29,-135.94,-33.997086,-64.04879,-85.64273,Test
2010,Graviss Hospital,-119.41,-158.44,-189.21,-81.01377,-110.73753,-157.72083,Test
2017,Shanthi Gears,-9.2025,-11.696667,-52.93,7.3637357,-6.629484,-40.871002,Test
2015,Achal Investment,455.325,815.83,68.6626,490.19916,948.2288,43.759308,Test
1999,Oswal Green Tech,-1.5566666,-4.128,9.765,-2.4339976,0.08280921,2.837439,Test
2022,Udaipur Cement,-17.682222,-34.743332,-38.94889,-17.444975,-15.643107,-17.211067,Test
2017,Schaeffler India,-106.0,-136.64,-132.465,-73.936874,-109.212395,-115.48089,Test
2006,Reliance Infra.,10.648,3.5666666,11.45,19.32109,30.568754,26.17504,Test
2006,Container Corpn.,-3.4932,-2.66,-2.3526087,-4.660108,-5.4783764,-14.781632,Test
2006,NRC,-87.56,-129.64,185.30444,-52.648495,-46.33007,89.55264,Test
2013,Netwrk.18 Media,10.5696,19.6175,35.75522,12.966006,50.39927,45.6821,Test
2012,Accelya Solution,41.807827,168.84818,395.95047,52.182453,139.8165,359.75385,Test
2021,Aster DM Health.,36.728,61.765415,98.37174,15.167254,52.024223,64.95903,Test
1999,ING Vysya Bank,111.555,502.70334,991.295,133.23717,483.01965,966.3943,Test
2023,Mukand,-65.21,-107.98,-86.64,-55.172153,-78.04456,-73.52806,Test
2022,Samvardh. Mothe.,7.378421,22.47611,33.35353,8.137134,8.775553,-28.923586,Test
2013,Omkar Spl.Chem.,6.4266667,15.0845,34.88158,5.081775,20.014929,7.9019036,Test
2002,Electrost.Cast.,80.748,96.79579,138.78223,57.606216,118.97366,125.13643,Test
2024,Waaree Renewab.,-86.5,-57.095,-93.19,-49.34976,-78.4837,-100.9794,Test
2012,Jyothy Labs,-97.0,-89.54,-104.48,-53.35081,-65.64532,-81.080185,Test
2015,Aditya Bir.Chem.,-101.25,66.15667,111.22176,-36.225155,35.74449,102.64129,Test
2020,Advanced Enzyme,5.3172727,14.23,34.508,-0.362311,-3.0569613,5.229338,Test
2008,Bajaj Hindusthan,-58.24,-42.5,-67.05,-45.236164,-60.49321,-88.086044,Test
2009,Bartronics India,-55.63,-153.92,-54.925713,-64.0301,-86.527565,-103.600296,Test
2005,Mphasis,85.365,3.238,85.305,32.84849,42.593403,68.25551,Test
2019,Equitas Holdings,7.02,-22.22,-96.855,-10.99079,-6.0067787,-6.4852824,Test
2021,Lumax Industries,28.64643,37.717693,37.974167,15.971248,47.197777,92.24979,Test
2018,K C P,-30.96,-33.51,-74.8,-26.97904,-44.66502,-55.244457,Test
2015,Mangalam Cement,12.700909,40.155,72.84556,7.9753976,31.282942,73.580345,Test
2012,HBL Power System,-61.83,15.35,-11.66,-51.795433,-51.713676,-78.493904,Test
2022,The Anup Enginee,10.53381,17.583,90.21263,18.332846,51.425537,94.08604,Test
2024,Novartis India,11.635,26.48,68.6626,8.757491,27.71369,28.237444,Test
2005,Styrenix Perfor.,-80.91,-103.68,-90.66,-51.95499,-74.59828,-82.38113,Test
2002,Glenmark Pharma.,-36.05,-101.58,-112.11,-58.80557,-81.84116,-110.12688,Test
2012,JSW Energy,-65.95,-60.59,-125.02,-53.125233,-82.69112,-90.12578,Test
2012,Tata Consumer,18.277779,45.9725,55.451427,12.347489,19.121391,23.344202,Test
2009,I D F C,-92.04,-114.03,-194.24,-54.25854,-75.76771,-104.28122,Test
1999,Bayer Crop Sci.,19.205715,-2.3916667,-25.168,16.494898,5.7353153,-36.33996,Test
2024,Axtel Industries,123.325,432.75,68.6626,131.56503,417.8105,-23.009417,Test
2022,Polyplex Corpn,-86.06,-111.21,-150.89,-64.88868,-92.833145,-117.58027,Test
2004,Blue Star,8.784706,-9.355625,-25.541334,21.24821,31.394499,-19.475039,Test
2000,Nucleus Soft.,65.04,213.075,283.92667,71.866425,206.11858,300.05017,Test
2023,Vedant Fashions,20.01,11.518333,8.447272,35.715137,32.71228,27.802046,Test
1999,Malvika Steel,-59.45,-35.737778,-120.37,-20.616934,-26.107817,-82.067795,Test
2008,Donear Inds.,32.07375,75.15134,94.32786,32.049694,56.13216,44.275543,Test
2009,Abbott India,10.370526,27.313889,52.384117,22.953707,59.207165,73.71036,Test
2020,Force Motors,41.336666,114.26,36.57,-7.08161,32.013687,59.94288,Test
2023,Dhunseri Vent.,16.9264,50.79875,89.60391,7.114331,26.618458,35.75845,Test
2019,Finkurve Fin.,12.7,23.32,68.6626,-0.487584,7.8049755,13.361529,Test
2022,Hemisphere Prop,-40.43,-62.3,-91.0,-39.462795,-43.07896,-82.26159,Test
2017,JMT Auto,518.1655,55.75625,50.42143,434.67126,38.52466,9.680205,Test
2010,P & G Hygiene,18.59375,8.998571,21.445,-1.0838102,15.415262,-6.880525,Test
2004,Balaji Telefilms,22.2708,49.67375,90.99304,21.741869,57.363426,105.57953,Test
2003,NLC India,1.1904,8.322083,15.853044,6.483752,8.129343,-16.553621,Test
2023,Mishra Dhatu Nig,-14.554167,-48.2,-72.212,-17.86556,-30.087145,-85.78625,Test
2011,REI Six Ten,182.68,485.95,68.6626,121.528885,354.5304,20.2125,Test
2011,Wyeth,58.71,-1.1925,203.81,12.205874,41.86654,96.56454,Test
2013,GAIL (India),-135.29,-155.06,-189.56,-91.964386,-124.67048,-146.72343,Test
2010,Titan Company,-48.19,-63.69,-63.82,-35.82671,-50.42405,-61.723152,Test
2019,VST Industries,23.5675,78.46667,169.04,23.122385,50.731888,155.21376,Test
2002,LML,192.622,951.8,1791.99,217.57976,944.75256,1709.0178,Test
2023,Dixon Technolog.,-72.52,-73.63,-123.19,-44.71532,-59.60431,-68.10382,Test
2004,Andhra Sugars,-6.665,-15.55,68.6626,-5.709939,-15.072924,6.13201,Test
2015,Reliance Infra.,-71.94,-28.54,-119.04,-46.81924,-62.596897,-102.92845,Test
2009,VST Industries,11.374375,19.461334,28.012857,-10.717783,1.2364099,-14.064904,Test
2012,JK Tyre & Indust,4.557778,9.179412,12.2075,17.310225,22.939287,11.96672,Test
2022,KSB,68.70067,77.884285,49.353077,33.009613,50.495865,52.215508,Test
2011,Sudarshan Chem.,-54.535,-88.67333,-90.996666,-44.874393,-70.678246,-91.76056,Test
2003,Tata Inv.Corpn.,63.993847,134.01416,261.85455,56.11777,121.61291,260.3014,Test
2023,Uttam Sug.Mills,-36.45,4.849091,-6.609091,0.36346495,19.943035,2.029204,Test
2021,Cybertech Sys.,11.5285,30.213,71.093,0.60913336,25.143705,67.0965,Test
2005,Divi's Lab.,32.840527,30.275,24.184706,19.192232,41.952408,29.952631,Test
2018,Praj Industries,14.661428,-5.853077,13.909231,-9.028718,-15.850598,-31.31322,Test
2015,Essar Shipping,18.617,33.447777,46.9375,13.502183,66.48564,45.434505,Test
2023,Orient Electric,4.1664286,33.63286,46.779232,5.3099923,17.521303,27.454466,Test
2003,Sri Adhik. Bros.,26.928888,83.88647,157.76437,36.32607,75.521935,109.22356,Test
2020,KSE,20.6632,52.449585,96.61435,5.069323,75.38588,57.5421,Test
2022,Orient Cement,-2.685,9.802,19.29,-4.563024,3.5150936,13.424833,Test
2023,CCL Products,-98.21,-79.76,-134.29,-40.668396,-53.994408,-69.57993,Test
2022,Tata Inv.Corpn.,-9.355,-18.964,-30.3925,-13.139813,-31.258192,-53.213303,Test
2003,TVS Motor Co.,33.45,47.6,110.55,29.779543,44.957844,88.788376,Test
2015,Texmaco Infrast.,44.0135,69.32105,128.865,31.631575,72.81956,102.39613,Test
2016,Kajaria Ceramics,-11.52,-23.05,47.76,-25.46435,19.563341,44.216003,Test
2001,Rajesh Exports,78.148,56.1575,96.10333,42.631374,109.449005,160.37169,Test
2015,Religare Enterp.,-46.93,-56.75,-85.56,-20.70649,-2.7919028,-23.064634,Test
2022,Infibeam Avenues,12.052,46.815,99.386665,10.41118,51.041866,105.86266,Test
2010,EICL,-28.19,-28.7,-32.84,-25.662577,-27.10686,-35.752342,Test
2000,Value Industries,27.453571,80.629234,157.21167,38.113583,67.20528,123.18284,Test
2015,Astrazeneca Phar,-40.5,-89.12,-142.63,-63.64005,-85.244675,-142.91434,Test
2011,Lloyds Metals,7.78,3.81,14.26,3.9588876,-7.81336,-14.774049,Test
2002,TV 18 India,-21.81,-38.78,23.11,-29.318483,-38.153954,-43.306915,Test
2020,A B Real Estate,-19.08,-55.86,-108.68,-24.851204,-33.81726,-41.20135,Test
2004,Vardhman Textile,18.848572,0.7469231,-30.705,19.301794,0.48752952,-15.898759,Test
1999,Thirumalai Chem.,-8.87,-1.08,61.03,-15.205462,-19.87414,-30.00834,Test
2024,Biocon,19.997059,49.15875,74.154,15.819163,37.46756,57.991364,Test
2024,Balkrishna Inds,-73.33,-74.8,-11.195,-16.756762,-19.352701,-6.180448,Test
2009,Kirl.Pneumatic,-96.68,-73.95333,-116.06,-58.254704,-72.5382,-97.151184,Test
2003,Nahar Spinning,-77.33,-87.85,-135.02,-42.223877,-60.85269,-73.92231,Test
2009,Alfa Laval (I),13.2928,35.715416,50.01652,18.54416,46.47087,44.651505,Test
2024,Vakrangee,-27.6875,-56.353333,-62.06,-25.854914,-32.4314,-40.936623,Test
2019,M M Forgings,17.115625,33.638668,71.09461,29.367365,43.08338,66.1814,Test
2006,Styrenix Perfor.,57.865,79.74,68.6626,12.922252,46.01399,20.76547,Test
2020,H.G. Infra Engg.,10.705,22.79,68.6626,-0.9763006,-23.670034,39.90103,Test
2001,Indo Rama Synth.,-62.7,-108.53,-92.78,-50.89152,-65.89263,-76.60883,Test
2005,Rico Auto Inds,9.42,0.08,17.38,5.0483365,3.0399187,14.529094,Test
2001,Usha Mart. Edu.,7.164,23.541666,44.37261,20.811235,33.690422,18.601393,Test
2002,Apollo Tyres,36.553123,107.278,229.48143,33.13284,106.91983,200.36824,Test
2012,Bombay Burmah,108.59,422.785,725.13,115.62125,404.818,710.92017,Test
2017,Greenlam Industr,-11.155,-40.99,68.6626,-11.90615,-38.40834,26.28163,Test
2001,Moschip Tech.,43.854,71.05375,110.60043,36.468266,76.088715,112.818436,Test
2001,GE Power,23.557,56.88842,69.59722,15.7004,38.294746,63.553864,Test
2011,Zenith Infotech,14.792857,38.77231,72.636665,24.844744,53.12025,57.94642,Test
2018,Natl. Aluminium,-3.868,-5.12,-45.5,-23.464819,-36.319786,-52.378654,Test
2000,Bongaigaon Ref,14.98,2.56,-1.9925,-13.782697,-9.954281,-17.844751,Test
2015,Rane Engine Val.,-40.66,-37.72,-60.66,-7.4736753,-1.939275,-5.751661,Test
2018,Schaeffler India,9.656316,32.10278,49.041763,20.488941,65.88464,53.553284,Test
2008,Chambal Fert.,39.6464,44.740833,113.17913,34.255188,72.566864,98.58235,Test
2012,Polaris Consulta,-55.5,-63.39,-63.33,-9.930961,-9.383741,-12.591653,Test
2022,Paisalo Digital,12.423846,26.323334,34.76,7.0023446,14.454464,11.927928,Test
2006,ITI,-31.43,-50.35,-49.28,-15.297414,-23.778652,-26.860998,Test
2021,V-Mart Retail,-9.966,-16.6225,-33.263332,-4.14199,-6.5347805,-7.9089828,Test
2020,J B Chemicals &,-7.309375,-17.987333,-25.387857,-22.51166,-39.141052,-40.004456,Test
1999,Cipla,12.8896,30.357916,57.79652,12.931537,29.392748,29.646788,Test
2024,Rites,-62.78,-93.88,-109.93,-61.05705,-68.02557,-91.82229,Test
2010,Atlas Copco (I),-63.93,-25.25,-37.55,-10.250691,-10.048504,-52.677147,Test
2012,Andrew Yule & Co,23.801111,148.1453,380.06375,12.140719,107.352425,386.79456,Test
2016,Omaxe,-71.4,-103.54,104.10217,-40.993927,-36.96675,54.4101,Test
2018,Eicher Motors,20.5832,54.637085,100.38913,21.275629,75.71329,125.49343,Test
2005,Donear Inds.,130.925,487.36,68.6626,170.66188,500.02856,36.38566,Test
2012,The Byke Hospi.,-14.45,-47.56,-88.74,-24.447775,-37.038464,-44.571217,Test
2019,Vidhi Specialty,-44.3,-0.355,16.013334,-19.014547,-18.870226,-29.905556,Test
2011,Allied Digital,0.384,0.22357143,26.993572,9.0140085,14.38617,30.379515,Test
2003,Mphasis,22.1815,52.09579,48.29889,28.721487,63.49176,23.70371,Test
2020,Varroc Engineer,32.0336,87.73625,127.021736,46.749897,104.888535,142.12578,Test
2007,Parsvnath Devl.,6.52,-2.4933333,-9.614285,11.531568,16.47231,-8.400651,Test
2016,Dish TV India,8.212222,60.111176,135.45563,27.207275,70.20827,141.85051,Test
2024,R Systems Intl.,75.292854,168.239,228.76105,69.35801,181.61235,243.17296,Test
2021,Poly Medicure,34.316666,45.9195,94.76369,19.859446,58.960136,104.198685,Test
2000,Gabriel India,23.6384,52.46958,91.016525,14.0875635,38.310986,78.71751,Test
2000,Melstar Info.,-39.53,-63.35,-40.08,-35.887432,-37.774734,-32.09696,Test
2000,Asian Hotels (N),-17.644,-130.28,-201.67,-31.543268,-47.65201,-92.18933,Test
2016,Himadri Special,11.7075,1.744,-16.135714,7.948051,-11.735113,-27.611284,Test
2014,Marico,140.60333,521.11,1408.43,175.40753,461.50232,1313.7819,Test
2007,Tech Mahindra,120.284584,327.82086,672.7341,70.89127,272.28128,672.3557,Test
2008,Sterling Intl,-19.17,-49.18,-45.99,-17.131712,-18.029394,-17.942703,Test
2022,UCO Bank,-98.26,-115.38,-147.73,-42.307312,-59.76619,-87.833145,Test
2010,Goodricke Group,-25.34,-50.68,-108.06,-32.7979,-46.260735,-83.432976,Test
2003,Shree Cement,-33.98,-13.0,-81.65,-28.197107,-31.217539,-56.548958,Test
2024,Newgen Software,29.93,99.54,229.78,35.463013,89.14533,192.21315,Test
2021,Excel Industries,-104.25,-184.32,-207.52,-78.40997,-135.91362,-175.75041,Test
2019,Shristi Infra,2.8242857,4.858333,14.366,-32.09185,-36.939438,-49.269203,Test
2010,Sarda Energy,1.3304,3.31,8.426956,21.067698,39.44693,35.73433,Test
2002,Sri Vishnu Cem.,5.1978574,-1.7930769,-3.6791666,1.270187,6.336603,21.752043,Test
2004,Ferro Alloys,-37.71,-4.4,-47.19,-12.97569,-20.965847,-43.271103,Test
1999,Cons. Finvest,-25.2525,-43.906666,-98.845,-31.037176,-74.579414,-93.947754,Test
2005,Patanjali Foods,-61.89,-53.04,-116.74,-49.454044,-79.39339,-103.639465,Test
2002,Dhampur Sugar,-47.31,-89.74,-79.58,-51.09284,-64.7401,-71.298134,Test
2001,Elbee Services,17.538334,54.134,122.145,25.756119,97.54883,134.29997,Test
2005,Alok Industries,46.8872,161.39166,496.59174,52.496586,174.39453,429.75455,Test
2009,Eicher Motors,29.142,40.995,-54.13,0.5495621,2.7957227,-8.038644,Test
2007,Amtek Auto,5.4457145,28.24,41.34,12.136237,18.695648,17.118277,Test
2017,Mcleod Russel,-68.38,-42.45,-92.715,-32.26134,-42.017597,-53.912163,Test
2008,Sh.Ashtavinayak,8.195,24.512,38.3675,9.504697,25.99418,26.685282,Test
2023,Veranda Learning,-104.49,-8.883333,-21.55,-40.0575,-45.870197,-59.29161,Test
2014,GFL,-87.38,-76.18,-140.92,-54.471325,-72.09503,-94.25084,Test
2004,HDFC Bank,7.8875,6.7514286,-24.128334,-13.643285,-14.905489,-30.44027,Test
2020,Indian Hotels Co,85.9975,-27.463333,154.54,-7.2142067,20.961905,127.619644,Test
2014,Himadri Special,-31.57,25.653334,-92.75,-25.96676,-26.712662,-31.137526,Test
2020,Mphasis,-84.35,-92.8,-62.256668,-53.610577,-49.818962,-52.85214,Test
2009,Glenmark Pharma.,-110.69,-144.9,-133.29,-49.498684,-63.234158,-84.10025,Test
2005,HCL Infosystems,-19.18,20.05,33.015,-9.22987,4.2532177,-1.3423513,Test
2016,Guj NRE Coke,15.577272,59.161,114.005554,43.003597,78.25569,147.6276,Test
2000,Shamken Multifab,18.460833,50.641304,75.24,17.465883,71.25536,54.920013,Test
2019,Gujarat Alkalies,32.83286,41.828335,27.41,42.804577,64.922165,49.789566,Test
2009,Agro Tech Foods.,38.865555,116.3675,145.06143,42.199043,100.30109,136.07115,Test
2019,SREI Infra. Fin.,-6.44,-17.405,-26.66,-6.1253695,-32.944992,-38.423874,Test
2012,Castrol India,97.99,146.54666,218.655,71.78656,155.91241,175.67464,Test
2020,GMM Pfaudler,5.44375,12.081429,18.415,2.5222611,-2.6811202,5.1521134,Test
2011,Hind.Organ.Chem.,-53.1,-94.4175,-118.1975,-28.346746,-50.702053,-109.4074,Test
2021,Triven.Engg.Ind.,-8.23,4.62,-4.615,-2.6020646,-19.346907,-33.731827,Test
2012,Lloyds Enterpris,21.0512,59.284584,114.44,22.3949,64.63477,116.31123,Test
2021,Akzo Nobel,-11.34,-70.15,-49.59,-36.595367,-51.23604,-68.84209,Test
2017,Auto.Corp.of Goa,104.7,121.89,68.6626,49.440662,76.37728,87.44458,Test
2024,Mangalam Cement,-113.43,-129.29,-126.628334,-83.66059,-107.996605,-129.8547,Test
2011,Andrew Yule & Co,36.6355,30.837368,-7.736111,19.70592,22.144339,18.229132,Test
2007,Prime Focus,7.3816,17.404583,29.592175,17.955244,54.66333,6.6268144,Test
2018,Zensar Tech.,-92.68,-74.83,-113.87,-57.88223,-84.68285,-100.676476,Test
2006,Dhampur Sugar,-9.12,-37.08,-51.31,-50.921696,-68.706726,-87.25647,Test
2010,Hindustan Copper,0.94857144,13.821667,42.198,13.138081,29.15544,46.334408,Test
2001,Roofit Inds.,-32.5225,-77.085,-85.91333,-37.094196,-45.065235,-69.345055,Test
2010,Cosmo First,48.505714,138.66833,125.894,58.432625,109.15038,145.19925,Test
2023,CARE Ratings,21.88875,81.486664,105.99,10.846469,95.86921,120.74196,Test
2022,Andrew Yule & Co,-8.92,-136.99,-167.14,-38.043606,-63.321877,-97.28294,Test
2024,Bharat Rasayan,21.35,51.779522,103.2495,31.408144,72.60039,90.90193,Test
2003,Tour. Fin. Corp.,13.855,25.01,68.6626,-4.345518,-4.55805,26.677473,Test
2014,Goodyear India,24.715,52.55,68.6626,1.1210009,10.0435505,44.75068,Test
2002,Tata Finance,21.875626,56.918667,59.080715,15.809947,37.94,35.123642,Test
2013,Patel Engineerin,7.6764,18.7825,38.05174,4.12942,18.063944,63.339806,Test
2016,Sh.Renuka Sugar,15.925625,30.848,17.883572,23.344898,14.711206,-5.048181,Test
2014,Cummins India,10.014286,-12.445,-39.752,6.49718,3.8277776,7.425505,Test
2002,Guj Gas Company,-54.04,-45.89,-23.73,-31.033749,-42.78772,-47.74009,Test
2018,Thermax,57.76143,111.191666,151.738,36.970127,103.114716,134.10457,Test
2021,Greenlam Industr,-58.98,-82.63,-141.09,-46.12347,-72.23047,-97.13494,Test
2011,SEAMEC Ltd,24.071875,27.192667,17.904285,24.357485,47.309647,32.91815,Test
2009,Future Enterp.,-39.57,3.142857,-14.633077,-0.122670054,16.475615,29.047194,Test
2019,SRF,2.6725,-1.2685714,0.78,5.4131703,23.068071,9.652923,Test
2020,Karnataka Bank,46.5228,147.94417,372.90347,60.34447,163.55553,337.54758,Test
2012,Bajaj Electrical,-15.75,-28.4,-59.94,-41.107395,-66.61931,-59.45611,Test
2024,HBL Power System,19.51,48.512856,92.085,24.691883,49.542458,77.36575,Test
2017,Tata Consumer,25.184,51.674168,109.543045,35.68362,76.791,97.05769,Test
2015,Apcotex Industri,-30.146667,-60.913334,-50.94,-25.60878,-29.617144,-51.369442,Test
2013,India Cements,-47.5,-76.17,-48.77,-46.751266,-67.42914,-91.51663,Test
2009,Ashapura Minech.,29.188824,28.766874,21.714,18.754915,25.088316,22.279188,Test
2011,Zydus Wellness,18.984444,51.71588,108.73062,19.073526,44.82614,95.50441,Test
2017,Cholaman.Inv.&Fn,18.864706,42.27,47.834,15.065036,43.887108,60.141014,Test
2000,Paramount Comm.,2.37,-0.84615386,-1.81,1.104693,18.249857,-3.529756,Test
2019,Crest Ventures,-22.6,-19.9,-8.77,-12.605479,-14.613973,-15.642436,Test
2008,Jagran Prakashan,59.27714,240.07834,638.648,78.7946,240.1808,518.1396,Test
2020,Phoenix Mills,7.153684,26.362778,54.844116,7.1982865,26.62121,51.488686,Test
2016,Novartis India,18.208666,72.05428,95.30923,18.91841,76.753235,107.90906,Test
2007,Torrent Pharma.,10.667143,-17.838333,-60.934,3.0695558,-18.518778,-59.786682,Test
2014,Federal Bank,-28.79,-68.34,-92.6,-43.156834,-57.281975,-67.41113,Test
2006,Vimta Labs,-87.03,-89.79,-118.07,-63.82767,-88.45878,-105.147964,Test
2006,Omax Autos,-3.49,-35.235,-35.16,-7.900411,-29.334421,-33.785255,Test
2012,JTEKT India,-11.196667,7.774,0.7925,-4.9261813,-5.4234333,-7.910974,Test
2013,Dhani Services,-29.903334,-61.1,-97.54,-28.858261,-59.637146,-72.11059,Test
2003,Godrej Consumer,-11.228333,-24.71,-44.3225,-21.523432,-26.498577,-22.082539,Test
2010,Reliance Communi,17.838182,25.365,11.595,3.1489701,-1.8744776,-19.006693,Test
2010,Mangalam Cement,-34.77,-154.98,-189.92,-79.10963,-113.13812,-138.01349,Test
1999,Karur KCP Pack.,25.91913,22.182272,47.67762,21.134409,32.43389,25.977278,Test
2018,Poddar Housing,-44.6,-48.9,-35.203335,-28.581305,-20.976578,-37.467613,Test
2023,Schneider Elect.,-20.106667,-39.17,-70.305,-14.206128,-36.98381,-49.08354,Test
2001,Indian Aluminium,-76.19,-113.38,-72.25,-41.968487,-59.79351,-69.17996,Test
2014,RHI Magnesita,16.712273,42.603333,61.3735,14.67283,24.390432,28.444323,Test
1999,BEML Ltd,2.253077,1.6341667,-6.221818,-12.645738,-2.9331248,0.8714644,Test
2019,HDFC Life Insur.,-8.42625,-35.15286,-61.59,-6.6249876,-19.230669,-38.573105,Test
1999,S Kumars Nation,10.36,17.752941,27.756874,-3.4897285,0.14004683,-0.8142942,Test
2023,Likhitha Infra.,-79.01,-175.77,-228.93,-93.98314,-143.16066,-194.30132,Test
2006,IIFL Finance,63.497,100.912224,242.87375,29.12764,86.15196,152.426,Test
2024,Valiant Organics,-6.56,-10.252106,-13.396842,8.72347,18.537382,0.8070437,Test
2012,TGB Banquets,17.51,-14.352858,-48.21,18.550516,-5.8235874,-28.040422,Test
2005,Astrazeneca Phar,30.3696,45.089584,81.97913,22.994509,48.379196,75.79167,Test
2004,I O B,-2.227857,-7.354615,-20.2975,-0.7410768,2.6291997,-30.213667,Test
2019,Ganesha Ecosphe.,8.50125,26.407143,62.831665,4.4159493,21.577211,28.688536,Test
2006,Alfa Laval (I),-18.4875,47.713333,-17.53,-16.476349,-11.361584,-31.359045,Test
2019,Kewal Kir.Cloth.,-53.86,-47.77,-62.26,-46.210285,-58.813072,-74.56975,Test
2010,P & G Health Ltd,-41.8,107.78,78.97,-1.4106945,51.925163,25.598043,Test
2024,Va Tech Wabag,-104.05,83.828,217.055,-6.6984973,60.413082,235.0093,Test
2024,Cellecor Gadgets,-12.935,-15.954,-79.8325,4.2652974,-1.1037486,-60.817825,Test
2016,Allcargo Gati,22.52,52.857918,123.401306,21.852812,55.66336,92.071396,Test
2015,Carborundum Uni.,14.479231,29.055,35.749092,21.540403,33.258778,21.020735,Test
2024,Quess Corp,-87.23,17.048,60.128887,5.3857713,30.919966,54.817223,Test
2002,CFL Capital Fin.,-45.39,-76.91,-126.26,-61.127583,-79.13043,-111.79404,Test
2015,Piramal Capital,35.620556,49.137646,19.630625,13.835182,25.430132,17.837318,Test
2021,Saurashtra Cem.,-46.71,-72.56,-66.77,-47.599964,-60.29142,-81.92282,Test
2023,SRF,47.427692,-9.866154,-25.749231,2.820271,11.187323,2.4411798,Test
2006,Apollo Tyres,-16.485,-32.47,68.6626,-12.423799,-22.8851,8.301711,Test
2010,Natl. Aluminium,14.22,-1.17,68.6626,4.2163825,-16.452536,39.18284,Test
2024,Agarwal Indl.,-11.005455,-11.71,-18.311111,-16.210201,-15.473734,-16.941854,Test
2008,P & G Hygiene,-64.27,-100.28,-63.94,-41.375397,-44.44626,-57.58904,Test
2021,Empire Inds.,21.096666,58.314117,121.31,29.454569,72.64,138.61427,Test
2020,DCB Bank,33.108124,123.622,323.035,39.766376,150.6209,332.32416,Test
2021,Can Fin Homes,-35.13,-21.8375,-22.01875,-14.522401,-22.396608,-31.970642,Test
2013,Wheels India,2.9704,16.662083,28.368696,3.2175474,12.812842,24.138136,Test
2001,Sundaram Finance,-111.48,-69.48,4.01,-43.207104,-59.11031,-56.618702,Test
2013,Picturehouse,-40.19,-47.56,-74.21,-40.847263,-49.703156,-80.10504,Test
2023,Sanofi India,21.381666,27.118,9.4425,-9.754443,-10.260614,-15.996905,Test
2022,Sanmit Infra,11.497143,3.8333333,-4.622,11.013057,14.294367,-34.8118,Test
2016,JVL Agro Indus,-35.92,100.1925,199.10333,0.12841094,98.77811,194.58058,Test
2013,Guj Inds. Power,13.89875,41.241737,56.596363,23.345152,33.58543,54.010914,Test
2009,Modern India,-54.3,-101.17,-83.78667,-46.20351,-55.74152,-81.54425,Test
2016,JK Paper,28.343124,45.574665,76.59143,27.610628,73.34348,117.93213,Test
2011,Guj.Nat.Resour.,27.964285,54.235,29.418,-0.37429368,15.99131,16.833715,Test
2021,Shivalik Rasayan,-17.178,-22.231,-1.938,-5.2320404,-9.580357,-22.470518,Test
2000,T N Telecom.,-8.475,-32.706665,-45.32,-30.968533,-39.378292,-47.271145,Test
2001,Lakhani India,-9.285,-70.11143,-35.232857,-5.7434506,5.853012,36.521145,Test
2008,Container Corpn.,15.471429,44.905384,67.38167,10.985143,31.220945,48.824657,Test
2009,Era Infra Engg.,-41.54,-49.12,-2.74,-12.379818,-12.208723,-14.336122,Test
2018,Siyaram Silk,13.991428,31.561,52.048946,19.002161,51.44313,58.765076,Test
