Actual_ Target 1 ,Actual_ Target 2 ,Actual_ Target 3 ,Predicted_ Target 1 ,Predicted_ Target 2 ,Predicted_ Target 3 
148.37,50.92,60.38,10.603459,27.667349,45.49391
-28.91,20.18,18.26,3.3686166,-22.160707,-24.932022
-44.61,-40.1,-88.96,11.691309,50.448746,128.6122
65.82,224.56,-5.84,81.58277,207.30582,340.21378
27.23,568.72,1341.66,53.369907,97.59151,212.49736
-40.27,-54.77,-69.95,13.661142,29.996908,43.969162
-73.79,-68.95,-76.32,-15.030111,24.624891,-83.972946
-14.87,98.69,7.98,38.791267,27.250292,147.09868
-49.37,-46.61,-95.92,30.679506,71.08095,158.60521
22.15,-39.62,-94.15,17.459917,14.810148,14.028428
-1.53,18.27,61.67,2.3895593,11.4091015,15.463502
-37.19,-83.37,-127.36,-1.2671067,-7.0455494,-8.554717
-54.35,-89.48,-82.29,19.421251,55.15061,133.10066
257.12,142.99,642.48,-3.1190352,-89.906624,-276.20084
22.96,37.95,-19.35,15.554586,22.615263,36.574554
33.05,-5.74,-100.57,2.2629952,4.921446,9.283708
10.35,172.15,-53.7525,54.06921,144.11052,205.50864
7.698571,82.63167,137.668,5.782183,11.008024,23.846512
85.35,321.13,205.86,2.2451425,6.709364,4.995866
39.83,4.54,283.92667,13.8732395,30.165297,82.43031
-92.12,-21.47,-64.43,-22.661446,-41.086975,19.777422
-46.5,-110.43,-135.59,-51.884686,236.21606,376.56046
-9.33,-23.4,-36.9,-1.0394188,-0.45543098,11.026505
-39.4,-52.53,-22.61,12.07139,27.86563,46.294815
-44.66,-18.05,-17.53,93.91857,169.92644,313.68112
-16.12,28.99,91.54,-1.3200737,9.5879345,17.231277
-18.99,-71.4,-108.58,-28.674429,-73.79758,-81.73717
-35.83,-50.23,-115.67,11.867895,6.9714108,-1.463012
12.45,133.19333,235.71,10.796045,4.859419,23.48439
98.05,36.18,79.99,26.353617,38.508087,86.54469
987.03,2324.67,993.04,59.34689,156.47401,428.99246
38.33,38.81,17.492609,43.384922,5.3707733,-69.03572
5.564,13.08,33.89,17.886858,24.909147,64.53612
65.09,114.03,194.77,14.019754,31.548964,47.87465
25.328,48.1375,79.250435,11.0515995,50.558914,84.00691
-46.79,-77.63,-83.25,2.3157678,-15.874163,-55.571487
13.955,-26.675556,-8.45,13.314936,-38.59851,-61.992966
-14.59,-30.02,-15.88,49.24507,82.97309,123.95149
14.98,2.56,-1.9925,15.189413,29.599249,34.968506
-52.23,-68.79,-45.57,3.6835008,3.691,5.954301
-18.33,-2.25,-78.14,35.830006,68.222855,113.086334
-70.8,-65.0,-116.53,-12.0979595,-30.86458,-3.0849526
-35.24,-38.53,-34.79,15.872088,38.310905,62.89519
-8.89,9.43,8.53,42.45449,81.158966,132.12172
-56.49,-115.04,-109.43,-7.046064,3.0773373,27.088524
-47.39,-52.32,-87.54,1.7993797,-34.300644,-56.97792
19.14,20.65,64.18,20.907778,30.358412,53.180313
63.9,191.81,301.0,5.8990273,16.63426,34.109604
-40.77,-32.16,-13.86,11.692602,17.40367,32.00493
160.42,140.63,-24.93,15.207331,2.0872326,-22.954208
-5.3,7.27,-27.2,0.27091444,8.608259,10.911088
42.95,475.67,557.1,63.443184,162.22513,279.96545
-71.96,-68.08,-63.07,18.71612,18.543531,16.801834
33.39,241.36,302.34,47.202427,90.910446,170.92146
9.85,-38.72,-44.01,4.9960427,-2.603075,14.753251
181.36,116.1,351.12,57.76165,126.94591,175.7492
-51.46,94.77,107.45,1.0405296,-8.8444,-13.3467245
49.5,100.48,380.85,4.45064,10.310072,30.100449
232.63,459.41,1011.13,33.767216,67.410965,94.40053
52.91,790.85,68.6626,27.420809,46.97377,57.966415
-43.87,-77.91,-70.13,18.68493,37.71669,54.338486
-8.69,-72.46,-116.72,6.856356,7.860182,14.197526
-84.56,-72.39,-61.84,15.336702,15.844679,29.778427
28.64643,37.717693,37.974167,-10.496276,56.025887,-18.482208
-16.54,-56.81,12.78,35.081528,69.07794,110.518875
-14.81,36.55,47.95,46.30402,42.377144,82.89362
27.0,55.15,54.24,9.822275,33.512863,69.69411
6.27,-26.2,-58.17,1.0120338,17.012373,53.777237
-115.37,-151.17,-194.64,12.576357,-16.376637,41.827896
47.7,548.73,1046.33,25.358168,63.44059,88.75349
82.69,-50.24,-62.18,15.892977,31.916746,65.14229
6.27,-4.39,63.79,78.612335,217.72043,366.7654
44.7392,112.1025,196.99739,15.727793,23.240217,47.936417
-26.11,-56.14,-82.35,0.652491,9.77519,10.343675
-12.49,-78.82,-69.85,9.681406,19.150747,35.43196
-5.9,8.89,-93.95,32.6317,156.38293,553.62274
185.92,26.86,-105.42,39.301456,47.41655,84.54475
-74.17,13.03,-139.31,42.018627,18.972609,-24.705551
-93.56,-63.16,-98.47,9.281991,12.548748,8.991288
33.86,106.71,35.85,10.71731,49.486847,81.852005
125.72,261.8,187.02429,-6.487615,-2.0589466,8.11757
-23.4,-33.54,-59.62,-19.519659,-55.73192,-105.85635
-39.91,-30.8,5.405217,5.4092317,6.5288715,-11.076491
34.15,0.99,48.73,53.773556,44.114037,99.78508
-44.66,-53.83,-46.73,-13.144995,-29.17238,-43.123215
-38.28,4.48,-69.59,-7.431127,-3.5010242,-3.790023
-56.65,-116.04,-166.24,2.3890557,3.8632793,10.254777
-40.31,-64.39,56.1025,1.946772,10.631666,22.493118
-23.24,168.11,360.51,36.7087,81.490166,140.26366
-21.94,38.3,120.11,1.570063,5.015211,16.311172
56.53,30.51,12.79,-3.1819243,-49.334793,-40.063477
-4.87,-30.22,-37.78,-7.545427,-10.358805,-20.756332
18.15,97.77,116.7,2.5269723,-8.938585,-12.434981
-39.24,-13.44,16.447273,83.139145,290.4992,490.514
-89.59,-106.0,-117.15,30.577795,92.78734,113.990265
-21.3,-81.7,30.5,26.098967,41.71923,43.58003
-124.85,-150.19,-329.39,-13.620359,-73.50085,-137.47835
-30.04,22.69,124.7,44.3985,186.52982,395.87592
83.4,256.42,940.03,26.84955,30.551756,76.896194
-41.41,-110.26,-179.7,36.778408,64.193054,98.82739
96.4,119.03,335.51,42.70511,106.939735,138.75255
-34.56,-58.17,-54.37,5.6495976,4.2151165,24.600342
3.31,-77.58,-40.15,0.834391,-20.270037,-17.57573
287.1,33.060555,112.83889,4.7869782,22.250372,-2.3090966
1.18,-7.71,-57.08,6.874041,25.083601,45.365005
20.083479,-133.41,-128.72,26.811518,18.31674,24.97615
-46.43,-56.11,-48.96,16.883173,-3.216631,-16.535446
7.58,238.7,-3.26,10.557459,18.747267,17.977615
18.79,-5.4366665,-25.622,4.5783944,27.614851,64.30415
-38.49,-65.49,-115.56,77.98098,164.9298,271.42606
39.93,32.8,-11.34,10.473253,26.457823,42.886765
-31.23,16.98,213.87,11.138979,41.67421,73.45891
-41.68,-23.95,-16.9,8.559511,15.079573,31.827866
11.54,-68.78,-84.68,5.927668,5.872938,1.2245033
-56.57,-43.22,-113.7,40.73748,128.78308,159.37494
13.87,-34.93,-54.02,1.6919197,5.346037,18.868301
-30.15,-49.94,-34.58,-12.573881,-21.262087,-46.023056
23.23,-8.72,19.55,8.38275,14.6524105,27.459976
-30.96,-33.51,-74.8,14.128616,25.051352,87.09544
-46.46,-52.61,-71.86,20.743837,44.80385,82.40889
-62.41,-101.1,-129.48,-0.4739586,-0.2032795,-11.791793
-56.89,-124.36,-92.93,-17.988485,-9.230944,1.5257118
53.63,37.7585,68.6626,7.557017,-12.206789,12.074967
46.87,159.79,654.59,34.538326,64.43901,122.80821
-2.19,-0.15,41.23,10.306971,13.618391,28.747696
28.0,214.23,139.99,53.82779,128.80989,202.84933
209.26,36.66111,41.15706,-2.1202598,2.7277966,5.6222086
123.23,279.74,363.07,15.369402,41.595276,78.153915
-11.81,0.09,-18.578,20.25915,43.670364,55.335617
-38.69,8.52,44.67,-0.38188708,5.1529675,11.88997
6.87,37.7585,68.6626,23.771952,35.076538,64.761246
115.4,-46.34,53.33,10.091839,74.90016,128.86247
-20.16,11.88,-48.9,13.299929,18.303099,6.5958414
-62.95,-52.95,-59.4,30.447805,67.76184,129.13881
38.55,-13.7,-81.51,-1.0694786,-20.425203,-25.565598
-34.53,-25.41,68.974,23.544306,74.71059,163.2715
-8.37,1.32,-20.03,-17.019552,-80.60661,-98.63587
-22.33,-6.69,0.41,17.08221,6.4281926,21.176912
-20.69,-37.71,-79.66,7.5430703,12.438551,23.155838
18.43,33.71,-42.41,-1.5081402,-163.01906,-54.212296
-10.16,-39.96,-70.04,-2.292974,-6.303484,-7.210799
-26.87,30.91,-4.75,-4.7436423,-18.991396,-20.505386
17.49,92.32042,154.11826,12.5888,18.02693,26.253616
141.35,254.69,294.92,30.745195,61.0291,85.03653
-32.47,-23.31,234.84,9.426073,26.832624,62.03636
12.78,-63.91,-43.47,9.7990055,18.293447,29.640884
51.28,165.12,412.77,69.18742,199.43916,363.08984
0.57,-9.38,-0.31,-3.583181,12.93321,38.00319
-63.36,43.0,96.20286,47.94048,70.28224,83.2726
-26.46,-39.25,-20.07,2.3247628,13.722059,25.146194
-38.88,-35.67,-44.19,3.4570107,2.5206432,26.392776
-14.44,-7.16,172.43222,-30.652822,-42.6765,-11.862166
-34.23,-66.97,-80.27,-0.2887112,-21.974276,-25.310974
70.81,369.03,1007.3,83.171005,373.83368,1350.0619
-43.91,-61.27,-21.09,3.7757134,6.292921,16.651077
-40.18,-58.21,-56.69,12.138681,18.527235,43.929245
-23.98,-85.39,97.63333,25.27601,40.7508,59.17134
285.46,1222.26,1115.39,-2.818029,-15.553469,-3.606414
51.17,31.32,65.97,22.835718,30.86418,68.69191
9.136666,28.939285,64.034615,22.451975,3.2754803,47.707993
-3.38,9.35,26.61,61.208458,152.04924,215.74188
17.28,34.18909,28.241,4.0578103,8.156569,14.569474
129.41,448.95,446.11,9.816622,9.843733,-0.8951561
54.49,-7.16,-31.72,5.22465,5.4270306,12.462449
-21.63,-43.18,-52.17,-6.9421897,-5.089037,-5.264266
-34.67,-60.92,-70.83,13.795542,-12.160692,4.2751017
115.43,410.23,1188.53,53.451153,84.363266,122.21309
-64.47,-74.39,-96.41,-19.126799,-50.04155,-104.5562
83.11,92.5,98.38,73.42123,122.66124,156.09882
-5.26,19.38,397.87,-11.759542,-20.965227,-33.26265
-2.69,67.57,120.12,4.9680276,18.673758,34.12059
36.9,119.99,120.15,11.014627,12.425703,9.345048
45.77,281.78,582.93,-3.9964957,-33.27443,-40.17601
-6.01,-54.23,-76.52,-7.2217994,-23.403826,-42.4207
-0.18,-61.94,-79.7,7.46818,9.032721,17.678787
84.8,-2.4,-30.09,9.386599,31.522154,45.809616
30.52,49.95,-0.69,-14.693016,-31.1398,25.43821
43.446957,107.64273,198.70952,12.888308,15.056486,25.12001
-60.57,41.18,69.43,-21.725466,-17.335756,-24.302483
2.8242857,4.858333,14.366,4.539347,-10.963747,-38.363876
58.69,73.3,3.0,9.798151,19.857588,42.29042
-27.75,26.88,69.69,44.928905,68.088974,67.39357
-30.28,4.24,-43.37,12.84292,24.584211,45.74086
-15.38,-8.94,-16.22,32.45003,85.50462,146.62466
-27.4,-42.8,39.97,12.118998,24.721968,43.347794
-0.88,-28.02,-26.69,7.4894357,32.477066,60.767075
24.344347,84.94727,178.95476,-1.804998,-57.438713,-83.19653
-24.82,-48.51,-33.46,9.207315,17.010542,53.199295
52.06,69.98,27.886154,5.6031137,9.015547,25.447128
20.96,-48.51,-44.75,8.1075,21.228872,33.990097
7.2,-19.79,-23.52,74.169106,149.77655,238.96228
-37.87,10.41,-30.205,-9.612829,-16.82683,-19.290512
-13.38,-78.28,-102.25,9.516024,31.320768,48.175797
34.87,288.47,687.22,57.299747,134.96417,254.95119
-47.97,-66.62,-88.01,-5.371755,0.40519524,-2.0116417
7.27,-21.35,-13.6,5.432078,8.838148,17.03627
124.02,71.83,-20.41,34.002216,47.138817,21.260178
-71.5,-62.99,-27.39,3.4431176,3.4278164,5.245698
27.03,83.93,71.13043,10.367029,28.076826,59.224686
-27.53,-13.5,138.95,-34.85039,-22.69388,-9.43516
-65.08,327.82086,672.7341,12.955317,20.816969,38.504593
-51.53,2.2166667,-5.37,10.650843,-10.191271,-8.397628
19.8,44.56,-3.52,0.9092506,6.228636,21.39183
498.83,48.76,-149.86,29.802904,36.253693,23.790817
-18.22,0.23,25.4,0.38281858,-28.830269,-25.763931
-11.66,-16.35,38.01,42.420982,103.97093,188.26337
-90.35,-117.32,-144.43,31.88148,9.109694,-1.241195
-0.51,-34.79,-32.8,12.273905,18.801558,29.178787
-39.71,-48.66,68.6626,2.1411462,3.0394268,4.3309183
13.4,29.99,81.3,16.38244,29.625105,46.918106
-21.82,34.99,59.07,6.602366,21.99687,50.94496
-34.68,-9.74,-67.16,7.739428,21.691023,11.523881
23.88,-22.98,4.53,32.292454,72.5484,128.378
-32.85,-56.9,-71.45,-5.84168,-7.62282,-9.88478
-71.14,-168.17,-157.88,35.145855,13.480635,-10.469893
-98.2,-112.2,-135.01,-9.471319,-13.806505,-7.286788
-39.57,3.142857,-14.633077,2.171389,4.9046307,4.0766153
-37.16,-106.5,-86.8,17.042292,22.473219,48.98146
-53.8,-99.16,-86.27,12.926363,4.0224895,-8.885665
5.61,83.69,349.12,8.314745,10.257261,11.795365
161.23,73.84,0.98,89.90855,146.20218,258.92654
-32.983334,-62.06,6.2933335,8.53335,24.994139,48.34111
-40.66,-41.31,-69.22,13.484629,20.45944,22.155655
-0.9952174,-9.739091,-19.768095,32.38059,43.822853,172.0045
-51.15,-58.07,-73.06,1.7649902,8.818121,22.040543
-10.59,33.6,210.07521,13.927469,21.716291,39.21962
202.62,264.15,66.72,12.368448,33.608917,60.57898
16.712,55.856667,56.823334,-9.573004,-19.885912,-29.52629
-2.73,-89.98,-65.62,22.948992,31.055723,47.66954
265.555,790.85,68.6626,39.777065,135.11098,253.97313
86.74,147.83,161.02,17.78124,3.2495632,6.874818
-44.45,-92.6,-116.06,41.730816,81.04623,137.14629
-92.23,37.7585,68.6626,56.328396,93.48543,77.33406
53.39,105.05,1157.4,114.24476,312.91583,601.739
15.09,81.23,10.58,30.386415,43.67169,75.26819
25.53,47.38,640.98,60.069992,159.25114,310.22296
-29.69,-125.62,-148.96,-3.7250571,-30.034395,-46.010025
87.24333,41.84,253.9,4.117167,2.8694134,19.590805
-53.34,-31.63,141.99,-41.19715,-7.735079,-84.13307
0.29,47.752857,49.408333,1.7431358,10.25334,23.731155
-4.38,-35.62,-69.36,40.954884,52.568604,69.434525
-6.92,-45.87,-86.29,-16.00868,-17.454912,-21.84755
-33.24,-70.16,-51.32,83.19862,194.16206,360.44534
17.8,-7.83,1.73,46.991108,93.22483,126.80879
-56.77,-72.22,-80.13,6.7497506,12.414839,29.29741
18.6756,46.1025,89.9513,-3.217855,19.134321,46.25496
-25.2525,-43.906666,-98.845,20.808332,-1.969408,-2.8877823
45.7,54.85,69.09,21.565912,38.74666,67.18593
-14.33,3.67,-65.8,-3.4863734,-19.76762,-29.768986
-29.0,49.67375,90.99304,26.030985,58.69557,92.91249
1.29,-5.73,-54.78,59.248726,175.17354,352.12772
9.47,-48.32,-27.5,61.056644,72.19252,93.34624
121.59,198.24,178.43,37.617085,67.67317,97.10202
-54.85,-22.66,-50.29,1.1408981,11.336313,19.251328
120.99,172.83,262.25,2.8099656,6.693243,14.605088
-42.65,-74.89,-72.97,5.759722,12.947821,28.82904
13.106,68.175,84.011536,2.7225823,10.271223,10.093003
-34.19,-59.58,-100.06,4.3613,18.655058,21.676346
49.18,-28.04,-35.18,7.0986505,8.8826885,29.481308
-79.82,37.7585,68.6626,9.837473,16.927214,0.35395887
56.53,-50.31,-30.23,16.802006,20.21071,33.1799
64.92,-57.42,-57.59,37.45358,122.3524,283.18283
11.12,-3.49,-55.69,6.99322,-1.9065723,-14.856246
24.41,4.96,-7.63,6.492724,6.2405987,21.414963
7.0546665,17.109285,22.951538,31.161554,47.597397,68.286026
-71.07,-117.57,-136.25,7.9698815,98.610245,354.24258
2.5,-55.1,59.89,21.101763,18.498243,9.098405
165.56,258.01,-85.13,60.203983,143.0767,240.00642
36.02,9.29,13.55,10.471998,19.741514,39.179718
147.12,89.79,72.65,8.096537,1.1230679,-1.6899254
-74.56,-143.36,-145.34,11.941172,13.660017,25.368881
-79.85,-105.17,-77.78,17.623756,72.029884,81.99077
0.838,19.528889,28.37375,15.32482,23.312147,56.03952
44.27,83.68,108.68,20.559317,26.509306,36.426804
-31.01,-47.13,-52.89,18.52389,47.200165,94.89816
-83.94,-108.89,-71.72,21.612925,41.931564,82.587845
46.01,37.7585,68.6626,-4.592855,-16.401888,-29.0811
26.16,12.71,13.51,12.479334,17.148466,48.814774
46.05,104.03,203.73,-0.20557177,5.1435604,13.4996805
-43.2,-37.39,-46.17,4.7493997,2.8424206,13.2609415
10.98,-61.13,-128.2,33.2047,245.29707,189.59425
-5.1,118.97,719.07,2.3382363,-2.4711475,-6.3379354
54.23,156.7,62.87,26.91319,-23.462168,48.133926
-77.47,-112.25,68.6626,17.266787,24.371183,45.048996
302.82,-74.956665,-99.26667,4.838366,5.5521374,9.901994
27.56,112.66,73.04,31.11131,52.85157,68.305984
-37.7,-93.32,-50.44,29.246218,64.21955,109.40654
573.35,929.47,182.46,30.016989,54.83883,167.05518
-25.7,-26.61,0.41,43.363636,68.370575,82.01607
-27.08,73.25,186.35,0.10567129,20.847559,-86.79945
36.04,113.2,118.48,9.356127,24.915434,38.55806
-33.51,-73.42,-79.26,-3.1662498,-13.942919,-25.053238
-37.59,-69.02,-57.27,22.713663,14.448957,11.5934
-64.47,-80.51,-106.04,10.62063,13.230474,37.683968
-40.42,-56.92,-18.87,14.690714,221.99265,275.98718
25.46,7.25,73.01,10.58821,72.92506,226.50525
189.62,-51.57,-55.88,15.184077,54.51525,130.74121
-25.23,-29.73,-44.17,11.394541,19.693129,38.08821
-21.75,-57.28,-12.62,26.658987,60.604004,106.55698
12.77,49.57,0.124,10.1288395,15.873869,27.59047
118.26,-21.66,-24.85,69.67574,146.70204,217.3712
12.75,32.87,58.95,43.1144,80.87237,101.36131
-20.96,-13.64,406.16,4.2741437,8.374567,9.57499
-37.32,-46.48,35.95,10.969522,11.181257,10.827043
-26.53,-45.1,-63.33,29.965845,39.25621,29.460098
-41.39,-47.67,39.17889,35.700443,54.187683,67.76439
153.48,37.7585,68.6626,6.6927285,22.330519,50.30287
93.84,521.85,26.29,5.4896035,-25.156084,-67.246506
-54.01,-41.31,-99.64,10.384157,-7.7564106,-17.00328
-51.77,-55.68,-23.72,21.077024,52.827095,86.99693
7.95,-8.47,-32.13,4.9414926,-2.9177113,-1.7056725
25.79,-65.83,-65.61,44.911922,27.10266,57.470413
102.75,93.05,459.22,-8.349356,20.392271,7.385415
12.35875,28.494286,50.246666,18.16714,36.902878,57.028397
-36.53,-92.7,-65.69,18.44642,16.791426,34.484146
59.07,128.89,497.99,25.306238,45.282196,95.98448
12.33,69.04,-21.84,11.09865,31.25488,56.011337
17.282223,57.8475,86.91286,4.134211,9.067503,16.342422
-61.6,-83.48,-75.74,-4.190511,-18.077684,-14.425155
-61.8,-100.11,-114.49,5.674525,-1.9495258,-13.07051
67.51,33.52,-25.47,22.872728,43.80362,42.972015
-15.98,-76.21,-111.38,10.890612,52.141663,30.180359
142.03,600.12,288.6,-6.592981,247.40573,240.0815
13.98,26.31,42.72,-2.8908668,-0.79177284,-7.2043295
-33.23,-25.07,-62.39,43.734005,98.95734,192.97389
54.94,45.16,141.99,8.571497,-5.1582203,5.189225
18.19,63.71,81.1,-3.3973594,-2.8293629,-2.201217
-1.57,107.06,144.28,12.522348,26.406141,68.73927
-27.47,10.67,81.24,12.688318,14.3995495,33.795914
113.79,144.22,329.81,5.4858346,9.0844555,21.264359
1.78,88.52,183.71,11.492357,10.621237,18.022781
3.82,-21.44,-58.04,5.6625314,19.082762,39.35338
145.73,264.97,106.19,26.331842,-4.452074,-38.188766
-20.32,-13.9,-6.62,3.4738107,14.34355,34.456253
-20.39,-50.46,-83.29,4.487929,-2.0321674,-4.094863
29.22,81.93,-45.96,5.2542825,-0.5079975,7.1656656
-11.56,-60.62,83.19,64.04018,117.99504,237.12556
25.77,537.52,470.31,23.280794,38.331635,76.63704
75.94,12.9,-54.62,33.000698,45.908585,69.04848
-48.31,-35.54,-72.21,68.90784,30.9271,77.512245
-30.99,-55.57,-82.09,4.4982896,10.327375,13.466401
120.1,128.52052,239.52222,10.497789,21.403242,48.928116
41.036667,80.746,180.6725,-5.720837,17.1855,-20.711044
11.3168,26.035833,38.58826,26.561907,46.63089,73.70393
7.87,47.89,629.56,42.08193,-27.218428,118.73144
46.066666,104.53,250.44,-3.5997825,16.464674,77.30916
-23.57,-44.06,-88.72,-9.711905,-16.739214,-29.644608
-10.88125,-21.25625,-52.76625,43.868984,90.05545,109.41487
-32.81,1.16,-39.25,2.7720132,8.175352,33.79698
10.4496,30.073334,66.54522,5.6941247,6.94792,9.443009
70.09,86.95,111.17,-13.069996,-31.715944,-52.11406
-25.94,-30.76,-43.57,15.689579,27.53483,32.13951
-26.94,-53.41,-17.46,16.178446,25.371504,42.354324
-7.54,-50.7,-54.71,-2.1201682,3.1102123,-3.8588097
-26.59,26.02,99.83,26.86732,6.6277905,-6.3275595
28.63,109.85,126.76,17.328485,29.408216,63.57094
-8.6,-85.03,-128.94,0.8694328,0.5069103,-2.8463585
-17.29,-17.7,-48.05,3.5380654,24.939344,45.190018
96.71,45.2675,26.252857,42.962032,97.73047,136.18047
17.84,34.34,-1.69,-3.2958503,-1.7662067,-14.189254
5.64,95.54,32.09,12.22381,19.069532,37.92128
-18.29,66.38273,112.36047,22.502481,41.276474,81.00563
3.65,-4.52,-5.15,12.680727,7.42198,-2.8208764
5.1,99.21,5.3964705,56.665203,101.76433,181.86061
-92.09,-139.66,-174.98,66.01508,62.17891,39.892166
-100.69,-94.72,-101.64,-1.042463,1.3399868,5.1404505
13.92,5.8004165,6.6465216,6.166178,6.5381603,16.45607
36.6355,30.837368,-7.736111,8.771433,18.311262,32.604935
-19.35,-46.14,21.32,6.45077,5.807661,8.291276
-2.54,-30.17,-39.17,26.936235,52.91838,95.50816
-47.78,14.57,24.07,4.7752137,9.663404,17.999924
-33.28,-22.45,-57.23,5.7157426,25.842852,82.69336
24.935385,3.4,123.52091,23.524424,86.65172,235.57448
33.23,80.01,126.69,4.3585,-21.508745,-5.904586
13.04,0.91,-118.55,32.45428,55.742645,77.23076
29.89,-7.48,-7.54,87.40078,173.19737,263.2544
-51.07,-72.29,-66.53,13.846918,18.895735,27.566116
-26.09,22.4,57.31643,24.534906,60.230713,131.83049
-36.32,0.24,-27.0,7.9349236,15.7446575,24.567734
0.62,31.11,31.01,9.615419,21.28221,17.235794
-66.31,-63.92,-58.46,15.463602,29.248854,33.15303
276.61,-128.94,-127.8,-11.18965,-27.013071,-75.90343
-23.28,206.21,102.87,35.202145,66.94299,118.65752
280.28,548.24,539.44,72.15197,150.548,244.31516
17.28,123.54,642.54,-11.827509,-11.567186,-25.50563
-32.73,48.81,174.91,-20.210386,-23.935762,-48.916
-8.71,-47.09,-25.72,-2.3161826,-21.311846,-3.0887291
15.38,261.93,933.59,41.429794,94.24136,142.04738
-21.67,-57.87,-127.69,9.655207,21.153486,48.26985
-43.72,112.04,68.6626,34.750042,42.44716,33.30269
77.6,137.31,215.42,10.870325,3.8789349,-4.872237
18.85,132.55,-17.812143,18.472567,25.024649,44.970627
-48.68,-120.51,-156.84,-30.176908,-54.49385,-131.22795
46.48,20.1,-6.1,-27.5908,-55.887863,-131.35797
-16.57,-26.55,-13.42,29.454687,44.0867,58.77883
16.44,194.12,379.31,41.386845,138.79065,280.79443
-8.88,223.35,255.41,24.747766,13.923201,35.057877
-9.0,-50.88,-61.5,11.022776,41.179337,92.64186
-15.04,-43.93,34.26625,4.392245,7.439619,11.048081
96.59,28.715334,62.110714,28.324518,54.975998,70.21449
-8.04,-35.71,-76.94,4.7884774,11.079954,21.99495
-39.29,-43.01,-78.97,-7.1236167,-8.713457,-14.014876
-2.24,-34.66,-4.51,17.604746,7.036848,-4.9714804
22.75,29.47,-9.12,11.921694,27.255262,53.027176
-15.68,-69.68,-70.87,20.415781,9.758657,44.524338
-6.84,-11.52,-81.05,16.756636,4.8156796,36.19953
18.44,42.6,208.55,17.744232,32.830635,46.675858
-36.15,13.76,6.7675,15.47883,25.401838,55.11281
-53.7,-29.91,-24.14,30.862389,159.61899,136.20079
-9.73,58.314117,121.31,4.805598,39.43016,123.59187
-49.7,-55.92,-87.7,5.0978646,13.122389,20.54451
5.8,3.21,32.99,5.9329934,5.214155,15.547502
7.29,-69.47,-57.7,-40.032,-81.19942,-109.48888
201.3,110.45,38.59,31.91868,12.088636,11.146867
61.29,95.875,183.66,6.660296,9.954069,21.624283
-30.83,-20.99,-4.45,10.072054,17.286688,16.576492
-18.79,320.41,170.81,16.801199,25.160368,99.880775
-25.45,-10.43,9.58,9.211412,36.486877,57.94072
-37.61,-73.51,-76.84,-11.335424,-35.215668,-50.65355
7.23,-37.1,-21.88,12.714262,20.643042,49.60829
-24.97,-7.94,-14.34,17.012743,27.13481,45.636642
50.96,336.06,533.31,29.299612,59.596336,89.985275
22.77,92.45,99.71,13.356676,20.656935,39.332474
21.5484,44.9,65.32565,11.021112,18.63014,31.840164
-43.72,-67.35,-17.8,10.224558,16.163465,19.665237
26.1,23.03,48.27,7.4253497,122.467995,261.3566
588.24,147.94417,372.90347,1.2375664,10.968138,22.317184
24.56,90.36,69.81715,16.659906,27.58769,46.271896
-25.15,-54.04,34.81,4.0435433,19.407087,36.772293
4.0,-55.994,-68.32,49.38684,107.84994,195.64355
-1.57,-32.622,-56.555,7.5892434,6.459547,-5.9853354
-35.26,-48.99,-50.37,11.192935,63.05246,112.00366
-3.2,41.241737,56.596363,-1.1761605,10.244383,12.878434
